cust_id,kabupaten,provinces_name,is_bad_cust,first_bu,second_bu,first_lob,second_lob,first_asset_price,second_asset_price,first_asset_year,second_asset_year,first_go_live_date,second_go_live_date,cust_gender,cust_job,cust_age
custid_141, KUBU RAYA,KALIMANTAN BARAT,0,BU_B,BU_A,NCF,NCF,236000000,255000000,2018,2018,2018-10-09 17:00:00,2019-01-14 17:00:00,MALE,PEG SWASTA,41
custid_142, BANDAR LAMPUNG,LAMPUNG,0,BU_B,BU_B,NCF,NCF,198000000,247000000,2018,2020,2018-08-23 17:00:00,2020-08-21 17:00:00,FEMALE,PEG SWASTA,21
custid_143, SEMARANG,JAWA TENGAH,0,BU_B,BU_B,NCF,NCF,196000000,217000000,2018,2018,2018-03-15 17:00:00,2018-08-10 17:00:00,MALE,PEG SWASTA,45
custid_144, MEDAN,SUMATERA UTARA,0,BU_B,BU_B,NCF,NCF,210000000,237000000,2020,2020,2020-06-10 17:00:00,2021-01-24 17:00:00,FEMALE,PEG SWASTA,49
custid_145, KAMPAR,RIAU,1,BU_B,BU_B,NCF,NCF,240000000,232000000,2019,2021,2020-01-20 17:00:00,2021-08-18 17:00:00,FEMALE,PEG SWASTA,26
custid_146, DENPASAR,BALI,0,BU_B,BU_B,NCF,NCF,226000000,232000000,2018,2019,2018-10-14 17:00:00,2020-01-05 17:00:00,FEMALE,PEG SWASTA,36
custid_147, SAMARINDA,KALIMANTAN TIMUR,0,BU_A,BU_A,NCF,NCF,233000000,148000000,2018,2018,2018-10-21 17:00:00,2021-07-16 17:00:00,FEMALE,PEG SWASTA,49
custid_148, MEDAN,SUMATERA UTARA,1,BU_A,BU_A,NCF,NCF,237000000,158000000,2018,2018,2018-04-23 17:00:00,2021-09-13 17:00:00,FEMALE,PEG SWASTA,31
custid_149, KUTAI TIMUR,KALIMANTAN TIMUR,0,BU_A,BU_A,NCF,NCF,234000000,153000000,2018,2018,2018-12-13 17:00:00,2021-04-28 17:00:00,FEMALE,PEG SWASTA,48
custid_150, PALEMBANG,SUMATERA SELATAN,0,BU_A,BU_A,NCF,NCF,238000000,219000000,2017,2021,2018-03-25 17:00:00,2021-04-25 17:00:00,FEMALE,PEG SWASTA,38
custid_151, MEDAN,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,188000000,201000000,2020,2021,2020-06-10 17:00:00,2021-07-30 17:00:00,FEMALE,PEG SWASTA,43
custid_152,,RIAU,0,BU_A,BU_A,NCF,NCF,239000000,158000000,2018,2019,2018-04-29 17:00:00,2021-10-18 17:00:00,MALE,PEG SWASTA,34
custid_153, KONAWE,SULAWESI TENGGARA,0,BU_A,BU_A,NCF,NCF,238000000,238000000,2020,2020,2020-10-30 17:00:00,2020-10-30 17:00:00,MALE,PEG SWASTA,28
custid_154, BANYUASIN,SUMATERA SELATAN,0,BU_A,BU_A,NCF,NCF,204000000,158000000,2019,2019,2019-04-29 17:00:00,2021-07-04 17:00:00,MALE,PEG SWASTA,24
custid_155, MANADO,SULAWESI UTARA,0,BU_A,BU_A,NCF,NCF,243000000,160000000,2019,2019,2019-07-17 17:00:00,2021-06-21 17:00:00,MALE,PEG SWASTA,22
custid_156, BATAM,KEPULAUAN RIAU,0,BU_A,BU_B,NCF,NCF,194000000,216000000,2018,2019,2018-09-19 17:00:00,2021-02-07 17:00:00,FEMALE,PEG SWASTA,25
custid_157, MAKASSAR,SULAWESI SELATAN,0,BU_A,BU_A,NCF,NCF,223000000,151000000,2018,2018,2018-09-19 17:00:00,2021-11-19 17:00:00,FEMALE,PEG SWASTA,22
custid_158, PALANGKA RAYA,KALIMANTAN TENGAH,0,BU_A,BU_A,NCF,NCF,268000000,173000000,2020,2020,2020-06-12 17:00:00,2021-11-16 17:00:00,FEMALE,PEG SWASTA,39
custid_159, MEDAN,SUMATERA UTARA,1,BU_A,BU_A,NCF,NCF,175000000,130000000,2018,2018,2018-10-30 17:00:00,2021-09-27 17:00:00,FEMALE,PEG SWASTA,45
custid_160, KARIMUN,KEPULAUAN RIAU,1,BU_A,BU_A,NCF,NCF,233000000,210000000,2019,2019,2019-07-12 17:00:00,2019-11-12 17:00:00,FEMALE,PEG SWASTA,38
custid_161, MAKASSAR,SULAWESI SELATAN,0,BU_A,BU_B,NCF,NCF,263000000,263000000,2020,2020,2020-12-13 17:00:00,2020-12-28 17:00:00,MALE,PEG SWASTA,46
custid_162, SIMALUNGUN,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,225000000,225000000,2019,2019,2019-10-10 17:00:00,2019-10-10 17:00:00,FEMALE,PEG SWASTA,32
custid_163, PEKANBARU,RIAU,0,BU_A,BU_A,NCF,NCF,235000000,160000000,2019,2019,2019-04-05 17:00:00,2021-10-20 17:00:00,MALE,PEG SWASTA,38
custid_164, MEDAN,SUMATERA UTARA,0,BU_A,BU_B,NCF,NCF,208000000,233000000,2020,2020,2020-04-23 17:00:00,2020-08-26 17:00:00,MALE,PEG SWASTA,26
custid_165, BINTAN,KEPULAUAN RIAU,0,BU_A,BU_A,NCF,NCF,230000000,148000000,2017,2017,2018-01-05 17:00:00,2021-11-16 17:00:00,MALE,PEG SWASTA,41
custid_166, BANTUL,DI YOGYAKARTA,0,BU_A,BU_A,NCF,NCF,219000000,153000000,2018,2018,2018-11-18 17:00:00,2021-05-17 17:00:00,MALE,PEG SWASTA,45
custid_167,,RIAU,0,BU_A,BU_A,NCF,NCF,237000000,160000000,2019,2019,2019-10-30 17:00:00,2021-11-28 17:00:00,MALE,PEG SWASTA,30
custid_168, PADANG,SUMATERA BARAT,0,BU_A,BU_A,NCF,NCF,237000000,162000000,2018,2018,2018-04-19 17:00:00,2021-07-04 17:00:00,FEMALE,PEG SWASTA,35
custid_169, PADANG PARIAMAN,SUMATERA BARAT,1,BU_A,BU_A,NCF,NCF,219000000,148000000,2018,2018,2018-06-10 17:00:00,2021-10-22 17:00:00,FEMALE,PEG SWASTA,28
custid_170, JAMBI,JAMBI,0,BU_A,BU_A,NCF,NCF,232000000,148000000,2018,2018,2018-05-29 17:00:00,2021-10-27 17:00:00,MALE,PEG SWASTA,50
custid_171, PADANG,SUMATERA BARAT,1,BU_A,BU_A,NCF,NCF,219000000,219000000,2018,2018,2018-05-08 17:00:00,2018-05-08 17:00:00,FEMALE,PEG SWASTA,21
custid_172, SURABAYA,JAWA TIMUR,1,BU_A,BU_A,NCF,NCF,217000000,217000000,2018,2018,2018-03-22 17:00:00,2018-03-22 17:00:00,FEMALE,PEG SWASTA,42
custid_173, SIDOARJO,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,192000000,192000000,2019,2019,2020-01-22 17:00:00,2020-01-22 17:00:00,FEMALE,PEG SWASTA,47
custid_174, SURABAYA,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,217000000,217000000,2019,2019,2019-06-18 17:00:00,2020-02-02 17:00:00,MALE,PEG SWASTA,27
custid_175, SURABAYA,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,196000000,197000000,2018,2019,2018-11-25 17:00:00,2020-01-16 17:00:00,MALE,PEG SWASTA,20
custid_176, SURABAYA,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,217000000,217000000,2019,2019,2019-04-07 17:00:00,2019-04-14 17:00:00,MALE,PEG SWASTA,21
custid_177, MADIUN,JAWA TIMUR,1,BU_A,BU_B,NCF,NCF,230000000,230000000,2020,2020,2020-09-29 17:00:00,2021-01-14 17:00:00,MALE,PEG SWASTA,41
custid_178, SIDOARJO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,202000000,202000000,2017,2017,2018-03-30 17:00:00,2018-03-30 17:00:00,MALE,PEG SWASTA,23
custid_179, SIDOARJO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,212000000,148000000,2018,2018,2018-08-27 17:00:00,2021-07-13 17:00:00,MALE,PEG SWASTA,43
custid_180, SIDOARJO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,217000000,148000000,2018,2018,2018-05-16 17:00:00,2021-09-16 17:00:00,FEMALE,PEG SWASTA,33
custid_181, MALANG,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,232000000,161000000,2018,2018,2018-07-01 17:00:00,2021-06-09 17:00:00,MALE,PEG SWASTA,26
custid_182, MALANG,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,201000000,163000000,2019,2019,2019-07-05 17:00:00,2021-05-02 17:00:00,MALE,PEG SWASTA,41
custid_183, SIDOARJO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,237000000,168000000,2019,2019,2019-03-26 17:00:00,2021-05-07 17:00:00,MALE,PEG SWASTA,21
custid_184, GRESIK,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,191000000,191000000,2018,2018,2018-09-13 17:00:00,2018-09-13 17:00:00,FEMALE,PEG SWASTA,46
custid_185, BOJONEGORO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,217000000,153000000,2018,2018,2018-05-07 17:00:00,2021-05-04 17:00:00,FEMALE,PEG SWASTA,33
custid_186, MAGETAN,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,218000000,218000000,2018,2018,2018-08-01 17:00:00,2018-08-01 17:00:00,MALE,PEG SWASTA,34
custid_187, CILEGON,BANTEN,0,BU_A,BU_A,NCF,NCF,223000000,143000000,2017,2017,2018-01-16 17:00:00,2021-10-27 17:00:00,FEMALE,PEG SWASTA,39
custid_188, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,227000000,193000000,2020,2020,2020-03-26 17:00:00,2021-11-22 17:00:00,FEMALE,PEG SWASTA,36
custid_189, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,185000000,128000000,2017,2017,2018-01-09 17:00:00,2021-05-04 17:00:00,MALE,PEG SWASTA,36
custid_190, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,209000000,153000000,2017,2017,2018-01-08 17:00:00,2021-09-17 17:00:00,MALE,PEG SWASTA,23
custid_191, PANDEGLANG,BANTEN,0,BU_B,BU_B,NCF,NCF,211000000,217000000,2018,2020,2018-04-02 17:00:00,2020-05-27 17:00:00,FEMALE,PEG SWASTA,33
custid_192, TANGERANG SELATAN,BANTEN,0,BU_A,BU_A,NCF,NCF,222000000,148000000,2018,2018,2019-03-10 17:00:00,2021-07-12 17:00:00,MALE,PEG SWASTA,41
custid_193, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,212000000,148000000,2018,2018,2018-04-29 17:00:00,2021-08-29 17:00:00,MALE,PEG SWASTA,27
custid_194, TANGERANG,BANTEN,0,BU_B,BU_A,NCF,NCF,188000000,196000000,2017,2019,2018-04-04 17:00:00,2019-10-28 17:00:00,FEMALE,PEG SWASTA,45
custid_195, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,209000000,209000000,2018,2018,2018-04-29 17:00:00,2018-04-29 17:00:00,MALE,PEG SWASTA,48
custid_196, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,209000000,156000000,2018,2018,2018-11-28 17:00:00,2021-10-23 17:00:00,FEMALE,PEG SWASTA,42
custid_197, JAKARTA PUSAT,DKI JAKARTA,0,BU_B,BU_A,NCF,NCF,236000000,236000000,2019,2019,2019-06-10 17:00:00,2019-06-16 17:00:00,FEMALE,PEG SWASTA,24
custid_198, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,209000000,148000000,2018,2018,2018-12-26 17:00:00,2021-09-17 17:00:00,FEMALE,PEG SWASTA,27
custid_199, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,228000000,172000000,2018,2018,2018-11-26 17:00:00,2021-11-21 17:00:00,FEMALE,PEG SWASTA,24
custid_200, JAKARTA BARAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,220000000,217000000,2019,2021,2019-08-11 17:00:00,2021-07-11 17:00:00,MALE,PEG SWASTA,25
custid_201, JAKARTA PUSAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,206000000,153000000,2018,2018,2018-12-11 17:00:00,2021-05-02 17:00:00,MALE,PEG SWASTA,40
custid_202, JAKARTA TIMUR,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,209000000,220000000,2019,2019,2019-12-11 17:00:00,2019-12-17 17:00:00,MALE,PEG SWASTA,40
custid_203, JAKARTA PUSAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,237000000,162000000,2018,2018,2018-04-19 17:00:00,2021-07-04 17:00:00,MALE,PEG SWASTA,39
custid_204, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,192000000,171000000,2018,2018,2018-06-08 17:00:00,2021-08-20 17:00:00,FEMALE,PEG SWASTA,30
custid_205, JAKARTA SELATAN,DKI JAKARTA,0,BU_B,BU_B,NCF,NCF,220000000,228000000,2018,2018,2018-10-03 17:00:00,2018-10-25 17:00:00,FEMALE,PEG SWASTA,23
custid_206, JAKARTA TIMUR,DKI JAKARTA,0,BU_B,BU_B,NCF,NCF,209000000,209000000,2018,2019,2018-02-23 17:00:00,2019-10-23 17:00:00,MALE,PEG SWASTA,25
custid_207, JAKARTA BARAT,DKI JAKARTA,0,BU_B,BU_B,NCF,NCF,209000000,228000000,2018,2019,2018-03-21 17:00:00,2019-02-18 17:00:00,MALE,PEG SWASTA,27
custid_208, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,209000000,158000000,2019,2019,2019-03-08 17:00:00,2021-10-29 17:00:00,MALE,PEG SWASTA,24
custid_209, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_B,NCF,NCF,175000000,175000000,2017,2018,2018-01-28 17:00:00,2018-07-25 17:00:00,MALE,PEG SWASTA,29
custid_210, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,209000000,148000000,2018,2018,2018-04-10 17:00:00,2021-06-25 17:00:00,MALE,PEG SWASTA,34
custid_211, JAKARTA BARAT,DKI JAKARTA,0,BU_B,BU_B,NCF,NCF,221000000,207000000,2017,2021,2018-01-23 17:00:00,2021-09-30 17:00:00,MALE,PEG SWASTA,50
custid_212, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,209000000,148000000,2018,2018,2018-04-29 17:00:00,2021-11-29 17:00:00,FEMALE,PEG SWASTA,23
custid_213, JAKARTA TIMUR,DKI JAKARTA,0,BU_B,BU_B,NCF,NCF,228000000,245000000,2019,2021,2019-11-22 17:00:00,2021-11-04 17:00:00,MALE,PEG SWASTA,26
custid_214, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,200000000,128000000,2017,2017,2018-04-22 17:00:00,2021-06-18 17:00:00,MALE,PEG SWASTA,20
custid_215, JAKARTA TIMUR,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,218000000,218000000,2018,2018,2018-10-24 17:00:00,2018-10-24 17:00:00,MALE,PEG SWASTA,49
custid_216, JAKARTA TIMUR,DKI JAKARTA,0,BU_B,BU_B,NCF,NCF,219000000,209000000,2017,2019,2018-01-11 17:00:00,2019-08-19 17:00:00,FEMALE,PEG SWASTA,20
custid_217, JAKARTA PUSAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,220000000,220000000,2018,2018,2018-07-12 17:00:00,2018-07-12 17:00:00,MALE,PEG SWASTA,38
custid_218, JAKARTA BARAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,200000000,133000000,2018,2018,2018-11-08 17:00:00,2021-06-30 17:00:00,MALE,PEG SWASTA,24
custid_219, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,219000000,170000000,2019,2019,2020-01-19 17:00:00,2021-11-04 17:00:00,MALE,PEG SWASTA,48
custid_220, JAKARTA TIMUR,DKI JAKARTA,0,BU_B,BU_A,NCF,NCF,209000000,196000000,2018,2019,2018-09-20 17:00:00,2019-05-16 17:00:00,MALE,PEG SWASTA,32
custid_221, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,191000000,128000000,2017,2017,2018-01-16 17:00:00,2021-05-05 17:00:00,MALE,PEG SWASTA,47
custid_222, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,216000000,158000000,2018,2018,2018-05-30 17:00:00,2021-10-16 17:00:00,MALE,PEG SWASTA,27
custid_223, JAKARTA TIMUR,DKI JAKARTA,0,BU_B,BU_B,NCF,UCF,209000000,160000000,2017,2017,2018-01-01 17:00:00,2020-03-18 17:00:00,FEMALE,PEG SWASTA,26
custid_224, JAKARTA TIMUR,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,191000000,191000000,2018,2018,2018-02-18 17:00:00,2018-02-18 17:00:00,MALE,PEG SWASTA,24
custid_225, JAKARTA BARAT,DKI JAKARTA,0,BU_B,BU_B,NCF,NCF,209000000,208000000,2018,2019,2018-11-29 17:00:00,2019-10-01 17:00:00,FEMALE,PEG SWASTA,39
custid_226, KUNINGAN,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,206000000,159000000,2020,2020,2020-03-27 17:00:00,2021-06-17 17:00:00,MALE,PEG SWASTA,37
custid_227, INDRAMAYU,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,208000000,208000000,2019,2019,2019-05-13 17:00:00,2019-05-13 17:00:00,MALE,PEG SWASTA,27
custid_228, DEPOK,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,214000000,158000000,2019,2019,2020-01-22 17:00:00,2021-07-23 17:00:00,MALE,PEG SWASTA,44
custid_229, BANDUNG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,189000000,215000000,2018,2018,2018-04-02 17:00:00,2018-05-30 17:00:00,FEMALE,PEG SWASTA,20
custid_230, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,242000000,242000000,2018,2018,2018-06-25 17:00:00,2018-06-25 17:00:00,FEMALE,PEG SWASTA,46
custid_231, BOGOR,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,173000000,178000000,2017,2019,2018-03-01 17:00:00,2019-12-10 17:00:00,MALE,PEG SWASTA,21
custid_232, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,203000000,203000000,2018,2018,2018-04-24 17:00:00,2018-04-24 17:00:00,MALE,PEG SWASTA,36
custid_233, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,216000000,153000000,2018,2018,2018-05-13 17:00:00,2021-05-22 17:00:00,FEMALE,PEG SWASTA,27
custid_234, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,214000000,214000000,2019,2019,2019-11-25 17:00:00,2019-11-25 17:00:00,MALE,PEG SWASTA,39
custid_235, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,215000000,215000000,2017,2017,2018-01-14 17:00:00,2018-01-14 17:00:00,MALE,PEG SWASTA,27
custid_236, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,191000000,135000000,2018,2018,2018-03-30 17:00:00,2021-04-30 17:00:00,MALE,PEG SWASTA,23
custid_237, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,191000000,208000000,2018,2019,2018-06-25 17:00:00,2019-08-25 17:00:00,FEMALE,PEG SWASTA,28
custid_238, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,222000000,156000000,2018,2018,2019-01-24 17:00:00,2021-09-24 17:00:00,MALE,PEG SWASTA,44
custid_239, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,191000000,130000000,2018,2018,2018-04-03 17:00:00,2021-08-24 17:00:00,FEMALE,PEG SWASTA,22
custid_240, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,191000000,148000000,2018,2018,2018-06-11 17:00:00,2021-08-12 17:00:00,MALE,PEG SWASTA,44
custid_241, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,191000000,148000000,2018,2018,2018-06-11 17:00:00,2021-08-12 17:00:00,FEMALE,PEG SWASTA,38
custid_242, JAKARTA PUSAT,DKI JAKARTA,0,BU_B,BU_A,NCF,NCF,191000000,226000000,2018,2020,2018-03-09 17:00:00,2020-03-29 17:00:00,MALE,PNS,20
custid_243, TANGERANG,BANTEN,0,BU_B,BU_A,NCF,NCF,222000000,244000000,2019,2019,2020-01-01 17:00:00,2020-01-10 17:00:00,MALE,PNS,42
custid_244, BALIKPAPAN,KALIMANTAN TIMUR,0,BU_B,BU_A,NCF,NCF,214000000,207000000,2019,2019,2019-04-29 17:00:00,2019-11-13 17:00:00,FEMALE,PNS,46
custid_245, PANGKAJENE KEPULAUAN,SULAWESI SELATAN,0,BU_B,BU_B,NCF,NCF,223000000,229000000,2018,2020,2018-11-06 17:00:00,2020-07-27 17:00:00,MALE,PNS,23
custid_246, MALANG,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,217000000,229000000,2019,2021,2019-04-29 17:00:00,2021-12-23 17:00:00,FEMALE,PNS,23
custid_247, SLEMAN,DI YOGYAKARTA,0,BU_B,BU_B,NCF,NCF,217000000,194000000,2019,2021,2019-06-26 17:00:00,2021-04-27 17:00:00,MALE,PNS,36
custid_248, SUKABUMI,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,216000000,226000000,2018,2019,2018-12-11 17:00:00,2019-08-12 17:00:00,FEMALE,PNS,46
custid_249, TANGERANG,BANTEN,0,BU_B,BU_B,NCF,NCF,209000000,209000000,2018,2018,2018-04-16 17:00:00,2018-12-13 17:00:00,MALE,PNS,32
custid_250, BOGOR,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,193000000,223000000,2019,2021,2019-03-17 17:00:00,2021-11-16 17:00:00,FEMALE,PNS,47
custid_251, JAMBI,JAMBI,0,BU_A,BU_A,NCF,NCF,244000000,244000000,2019,2019,2019-10-23 17:00:00,2019-10-23 17:00:00,MALE,PNS,48
custid_252, MEDAN,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,201000000,130000000,2018,2018,2018-11-06 17:00:00,2021-07-16 17:00:00,FEMALE,PNS,49
custid_253, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,228000000,228000000,2018,2018,2019-01-14 17:00:00,2019-01-14 17:00:00,FEMALE,PNS,49
custid_254, INDRAGIRI HULU,RIAU,0,BU_A,BU_A,NCF,NCF,235000000,235000000,2018,2018,2018-05-14 17:00:00,2018-05-14 17:00:00,FEMALE,PNS,50
custid_255, MUARA ENIM,SUMATERA SELATAN,0,BU_A,BU_A,NCF,NCF,209000000,209000000,2018,2018,2018-05-16 17:00:00,2018-05-16 17:00:00,FEMALE,PNS,50
custid_256, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,209000000,196000000,2019,2019,2019-04-08 17:00:00,2020-01-12 17:00:00,MALE,PNS,43
custid_257, KUTAI BARAT,KALIMANTAN TIMUR,0,BU_A,BU_A,NCF,NCF,199000000,199000000,2017,2017,2018-04-18 17:00:00,2018-04-18 17:00:00,MALE,PNS,25
custid_258, JAKARTA PUSAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,209000000,148000000,2018,2018,2018-12-27 17:00:00,2021-10-20 17:00:00,MALE,PNS,42
custid_259, MEDAN,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,233000000,163000000,2018,2018,2018-03-28 17:00:00,2021-05-28 17:00:00,FEMALE,PNS,45
custid_260, JAKARTA PUSAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,221000000,163000000,2019,2019,2019-12-31 17:00:00,2021-09-29 17:00:00,MALE,PNS,27
custid_261, KEDIRI,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,205000000,198000000,2018,2019,2018-02-20 17:00:00,2019-10-22 17:00:00,FEMALE,PNS,33
custid_262, BULUNGAN BULONGAN,KALIMANTAN UTARA,0,BU_A,BU_A,NCF,NCF,203000000,135000000,2018,2018,2018-05-25 17:00:00,2021-04-19 17:00:00,MALE,PNS,27
custid_263, PANGKAJENE KEPULAUAN,SULAWESI SELATAN,0,BU_A,BU_A,NCF,NCF,229000000,178000000,2020,2020,2020-08-12 17:00:00,2021-07-22 17:00:00,MALE,PNS,33
custid_264, MADIUN,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,202000000,209000000,2019,2021,2019-09-06 17:00:00,2021-04-07 17:00:00,FEMALE,PNS,20
custid_265, PROBOLINGGO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,209000000,158000000,2018,2018,2018-12-30 17:00:00,2021-10-20 17:00:00,FEMALE,PNS,35
custid_266, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,222000000,152000000,2018,2018,2018-03-11 17:00:00,2021-08-15 17:00:00,MALE,PNS,21
custid_267, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,211000000,211000000,2018,2018,2018-05-24 17:00:00,2018-05-24 17:00:00,FEMALE,PNS,49
custid_268, BANDUNG,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,211000000,140000000,2019,2019,2019-04-10 17:00:00,2021-05-30 17:00:00,MALE,PNS,41
custid_269, PEKANBARU,RIAU,0,BU_A,BU_A,NCF,NCF,223000000,148000000,2018,2018,2018-07-16 17:00:00,2021-07-09 17:00:00,MALE,PNS,49
custid_270, CIREBON,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,212000000,153000000,2018,2018,2018-08-27 17:00:00,2021-04-28 17:00:00,FEMALE,PNS,31
custid_271, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,232000000,217000000,2019,2020,2019-07-08 17:00:00,2020-05-15 17:00:00,FEMALE,PNS,26
custid_272, TANGERANG,BANTEN,0,BU_B,BU_B,NCF,NCF,209000000,216000000,2018,2020,2018-05-25 17:00:00,2020-04-17 17:00:00,FEMALE,PNS,28
custid_273, TANGERANG,BANTEN,0,BU_B,BU_A,NCF,NCF,189000000,232000000,2019,2021,2020-01-31 17:00:00,2021-03-12 17:00:00,FEMALE,OTHERS,25
custid_274, PEKANBARU,RIAU,0,BU_B,BU_B,NCF,NCF,217000000,245000000,2018,2019,2019-01-16 17:00:00,2019-04-15 17:00:00,MALE,OTHERS,46
custid_275, BANYUASIN,SUMATERA SELATAN,0,BU_B,BU_B,NCF,NCF,201000000,206000000,2019,2020,2019-09-29 17:00:00,2020-03-19 17:00:00,FEMALE,OTHERS,30
custid_276, BANJARBARU,KALIMANTAN SELATAN,0,BU_B,BU_B,NCF,NCF,250000000,251000000,2017,2017,2018-01-02 17:00:00,2018-03-08 17:00:00,MALE,OTHERS,20
custid_277, DELI SERDANG,SUMATERA UTARA,1,BU_A,BU_B,NCF,NCF,219000000,219000000,2018,2018,2018-05-18 17:00:00,2018-07-17 17:00:00,FEMALE,OTHERS,46
custid_278, JAKARTA TIMUR,DKI JAKARTA,1,BU_A,BU_A,NCF,NCF,228000000,228000000,2018,2018,2019-01-24 17:00:00,2019-01-24 17:00:00,FEMALE,OTHERS,46
custid_279, MEDAN,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,201000000,201000000,2018,2018,2018-08-26 17:00:00,2018-08-26 17:00:00,FEMALE,OTHERS,40
custid_280, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,202000000,202000000,2017,2017,2018-03-30 17:00:00,2018-03-30 17:00:00,MALE,OTHERS,41
custid_281, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,202000000,128000000,2017,2017,2018-03-30 17:00:00,2021-06-29 17:00:00,FEMALE,OTHERS,28
custid_282, LAHAT,SUMATERA SELATAN,0,BU_A,BU_A,NCF,NCF,243000000,178000000,2020,2020,2020-11-27 17:00:00,2021-08-13 17:00:00,MALE,OTHERS,21
